Constituent ID,Artist Display Name,Artist ULAN ID,Artist Wikidata ID
91425,Peregrino da Cesena,500011001,Q98536146
91426,Giulio Fontana,500050426,Q5880501
91427,Jean-Ernest Texier,,
91428,Andreas Reinhardt,500056639,
91429,Claus von Möinichen,,
91430,Michael Augustus Roeg,,
91431,"Anonymous, British, late 18th–early 19th century",,
91432,"Frederick III, King of Denmark and Norway",,
91433,Sir George Wright,500011091,Q21463984
91434,Harvey Lonsdale Elmes,500011110,Q3783581
91440,Barham Rushbrooke,,
91443,Henry Fuermann,500034996,
91446,L'Estampe et l'Affiche,,
91447,Abel Hermant,,
91448,Thomas McEvilley,,
91450,"Anonymous, Japanese, 19th Century",,
91451,John Wenger,500027046,Q4107055
91454,"Anonymous, British",,
91455,Brittany Sanders,500345929,
91459,Denis Cowles,,
91460,J. S. Pearse,,
91461,Will Houghton,,
91463,James Taylor,500355516,Q21555368
91464,Basil Crage,,
91465,Josiah Taylor,,
91466,J. Harding,,
91467,Il Pomarancio (Niccolò Circignani),500020906,Q382762
91468,J. Carpenter,,
91469,Johann Albertus,,
91470,Eyre Crowe,500015878,Q1385886
91472,Philip Dawe,500014555,Q7183431
91474,T. W. Dawson,,
91479,William Thomas,,
91480,Octavian Pullen,,
91485,J. Thomson,,
91486,Ottavio Strada,500105736,Q26295385
91487,Maud Earl,500032696,Q6792218
91488,George Richards Elkington,500317270,Q1508173
91489,Frank Lewis Emanuel,500007538,Q21460413
91490,Marylyn Dintenfass,,
91492,Vincenzo Feneck,,
91493,H. E. Forbes,,
91494,Marcia Lane Jarret Foster,,
91495,Charles H. Freeman,,
91496,Annie French,500026579,Q18670747
91497,Thomas Moffett,,
91498,Frank Galsworthy,500085499,Q21591188
91499,Nicolas Castellin,,
91501,S. Romanelli,,
91505,J. Hedges,,
91506,James Fraser,,
91508,Jean de Tournes,,
91509,W. George,,
91510,Alexander Gibbs,500066261,
91511,John Gould,500006638,Q313787
91512,Lionel Upperton Grace,,
91513,Charles Grant,,
91514,Anonymous,,
91516,Samuel Woodforde,500014303,Q7412958
91519,Walter Greaves,500000090,Q15440363
91520,S. W. Hall,,
91521,Dudley Hardy,500014364,Q5790356
91522,C. G. Hawkhurst,,
91523,Sir George Hayter,500115765,Q3760522
91524,Thomas Heiton,,
91526,Michel Aubert,500041244,Q21209462
91527,Aubert,,
91528,Alaric Alexander Watts,,
91529,John Thomson,500124355,Q1643029
91530,Andrew Geddes,500027729,Q4757068
91535,Zo d'Axa,,
91538,André Fougeron,,
91539,Murcie,,
91540,Taunai,,
91546,Simoné de Luca,,
91547,Eugène Henri Maus,,
91548,D. Wolffgang Philipp Jacobus Unverzagt,,
91549,Padeloup,,
91551,François Boels,,
91555,Jacob Bryant,,
91556,William Cole,,
91558,Grace Castagnetta,,
91559,Thomas Hellyer,,
9156,William E. Brigham,,
91560,Charles Hindley and Sons,500258074,
91561,Henry Hodge,,
91562,Charles Edward Holloway,500032846,Q21462684
91564,Robert William Hume,,
91565,William Hurst,,Q19325883
91566,J. Hulme,,
91567,Rev. Geoffrey Liddell Johnstone,,
91568,Sir Horace Jones,500030122,Q3140459
9157,Herbert Taylor,,
91570,J. & R. Varden,,
91571,Nicolas de Larmessin III,500050657,Q15967304
91572,Henry Weston Keen,500032669,Q43401965
91577,Henry Edward Kendall Jr.,500093984,
91578,George Lambert,500006076,Q2545000
91579,Lamqua,500028182,Q3359237
91580,Gaetano Landi,,
91581,Horatio Walter Lonsdale,500034329,Q16043757
91582,Thomas Hart,,
91584,Major General John Sullivan,,
91585,Baroness Caroline Sophia de Lynden,,
91586,Charles Edward Mallows,500015681,Q5077286
91587,Norman Mansbridge,,
91588,B. Mansfield,,
91589,J. B. Marsh,,
91590,Phil May,500023489,Q3378808
91591,Eleanor Mercer,,
91593,Walter J. Morgan,500034436,Q21463493
91596,Donia Nachshen,,
91601,Hoffert,,
91602,Carl Moll,500031489,Q697780
91603,Edward Williams Clay,500019775,Q15532610
91604,Jean-Baptiste Joseph Delafosse,,
91605,Benjamin Marshall,500003238,Q15123417
91606,Johann Jakob Frey the Elder,500056707,Q1679017
91608,George Townley Stubbs,500029699,Q18527597
91612,G. A. Kuhff,,
91613,Edouard Cuyer,,
91621,Willis Maddox,500012678,Q18736160
91622,J. T. Rochead,,
91623,Johann Georg Etgens,500084992,Q1623428
91627,August Ferdinand Hopfgarten,500023233,Q761229
91628,Martin Altomonte,500015561,Q428199
91629,Georges Camuset,,
91630,Ruprecht Bartz,,
91631,Augustin Medow,500163055,Q60719323
91632,Bartholomaeus Ignaz Weiss,500106907,
91634,Hans Georg Asam,500003633,Q879053
91635,Hans Krumpper,500028013,Q91771
91636,A. D.,,
91637,Pierre Chenu,500315785,Q3903434
91638,Anne Philiberte Coulet,,
91639,C. F. Cousinet,,
91640,Robert Daudet,500316522,Q37652865
91641,J. Daulle & Veuve,,
91642,Pierre Jacques Duret,,
91643,Etienne Charpentier,,
91644,Jean Jacques Le Veau,500054438,Q42269105
91645,M. D.,,
91647,Jean Ouvrier,500045267,Q3173812
91648,M. J. Ozanne,,
91649,St. Flour,,
91650,Anthony Salvin,500003309,Q573967
91651,Sir (Edward) Linley Sambourne,500010494,Q504621
91652,Frederick Sang,,
91653,William Say,500025369,Q8018157
91655,George Sheringham,500015916,Q5544507
91656,Joseph W. Simpson,500044384,Q6287005
91657,William Frome Smallwood,500013038,Q23931261
91658,G. Clark Stanton,500023178,Q19663764
91662,Mario Cartaro,500022995,Q24718864
91663,Alfonso Ferrabosco,,
91665,Melchior Bocksberger,500003804,Q1175652
91666,William S. Furneaux,,
91667,George Philip & Son,,
91668,Dr. Schmidt,,
91669,Dr. H. Renlow,,
9167,Anonymous,,
91670,John Browning,,
91671,Samuel Bentley,,
91672,William Rimer,,
91673,Florence Steele,,
91674,Jan van Kessel,500029504,Q515553
91677,J. Moyes,,
91678,M. F. K. Christman,,
91679,"Anonymous, French, Austrian or German, second decade19th century",,
91681,Wood Brothers Glass Works,,
91682,"Anonymous, French, Savoy?, 15th to 16th century",,
91683,"Anonymous, French, Lyons, 15th century",,
91684,John Woodhead,,
91685,"Anonymous, French, Paris?, 15th century",,
91686,Matthew Digby Wyatt,500014872,Q6790415
91687,"Anonymous, French, Paris, late 15th century",,
91688,"Anonymous, French, Amiens, 15th century",,
91689,"Anonymous, German, Augsburg, 15th century",,
9169,Thomas G. Boone,,
91690,"Anonymous, German, Swabia, 15th century",,
91691,"Anonymous, German, Thuringia, 15th century",,
91692,"Anonymous, German, Ulm or Basel, 15th century",,
91693,H. Johnston,,
91695,Jacques-Raymond Brascassat,500011452,Q390581
91697,John M. Field,,
91698,James Jenkins,,
91699,Marmignat,,
9170,Abraham Cadmus,,
91700,Jannin,,
91701,"A. Croizet, Editeur",,
9171,Eleazer Orcutt,,
91710,Amy Cutler,500122426,Q16214801
91713,Chambolle-Duru,,
91718,Masson-Debonelle,,
91719,George Malbeste,500047437,Q18508230
9172,Charles W. Thompson,,
91720,Jean Francois Regnard,,
91721,Philippe Trière,500045671,Q38151708
91722,Mercier,,
91723,Jaques Patin,,
91724,Abbé la Chesnaye,,
91726,Johann Christian Klengel,500008170,Q1692942
91729,Martin von Molitor,500028991,Q530168
91730,F. Francart,,
91731,Valerio Spada,500014646,Q51286173
91732,Guillaume Marcoureau de Brecourt,,
91734,Samuel Thorpe,,
91735,Sir Jeffery Wyatville,500005173,Q3176743
91738,Thomas Bird Mosher,,
91739,"Vincent Marie Langlois, le Jeune",500042049,
9174,Apsley Pellatt,,
91740,Pierre Gabriel Langlois l'Aîné,,
91742,Smith and Sale,,
91743,Louis Michel Halbou,500024821,Q18736279
91745,Jean-Baptiste-Blaise Simonet,500103475,Q30018224
91746,Charles de Brocktorff,,
91747,Alexis François Girard,,Q4180494
91748,Gédéon François Reverdin,500052019,Q3083376
91749,Jean Massard,500124634,Q3173447
91761,"Sébastien Le Clerc, le Jeune",,
91762,Louis Berthet,500045180,
91763,Pietro Facchetti,500005711,Q3388115
91764,Monogrammist O.O.V.I. VEN,,
91767,Pierre Gandouin,,
91771,Thomas Jean Pinchon,,
91772,Paul Gregoire,,
91774,Esprit David,,
91775,Mr. Lechard,,
91776,Landrin,,
91777,William Dean,,
91779,Rev. William Mason,,
91781,Chaignieau,,
91783,F. Schoell,,
91784,D'Hautel,,
91785,Claude Marie François Dien,,Q27037231
91786,John Vicars,,
91788,James Fowler,,Q6134122
91791,Thomas Wilcocks,,
91794,John Irving Davis,,
91798,"Anonymous, Italian",,
91801,Roger Dodsworth,,
91802,Hester Tradescant,,
91803,"Anonymous, Italian?, 16th century",,
91804,Charles de Mourques Frères,,
91805,Aliciae Warren,,
91811,Jacques Buys,,
91812,Madame Antoinette Dalbert de Chaulnes,,
91813,Benigne Griguette,,
91814,Jean Godran,,
91815,Thomas Malton,500010484,Q4301086
91816,A. Mathieu,,
91817,Cayon-Liébault,,
91818,Hinzelin,,
91819,D. V. Welthem,,
91820,Pierre Lefevre,,
91821,G. Autouers,,
91822,Edwin Edwards,500024364,Q5346384
91828,Augustus Rode,,
91829,Giovanni Poleni,,
91830,Simone Stratico,,
91831,Fratelli Mattiuzzi,,
91832,Angelo Rotili,,
91837,Charles Randle,,
91841,Frank Reynolds,500024360,Q3082780
91844,Multiples/Goodman Gallery,,
91845,Simca Print Artists Inc.,,
91847,Helen King Boyer,,
91848,Jean Adibert,,
91849,Jean Claude Cundier,,
91850,G. B. Sintes,,
91851,Pietro Zerman,,
91852,Louis David,,
91853,P. Perru,,
91854,P. D. Bassinet-Daugard,,
91855,V. Barthe,,
91856,Chatzman,,
91858,Fotinsky,,
91859,N. Granovsky,,
91860,Delli brothers,,
91863,Two Palms Press,,
91866,"Brady, D'Avignon and Company",,
91867,Filippo Gotho,,
91868,Fausto Bufalini,,
91869,Prospero Scavezzi,,
9187,Harland,,
91873,Stamperia Giunti,,
91876,E. Karneev,,
91877,Adam & Gros,,
91878,Parasol Press Ltd.,,
91879,Stephen Thomas,,
91881,Francesco Cecchi Conti,,
91883,Pietro Antonio Facciotti,,
91886,Joe Goode,500015487,Q6210073
91889,Benjamin Green,500187765,Q18920294
91890,R. Sayer and J. Bennett,,
91891,Adriaen Haelwegh,,
91892,Giacomo Chiavistelli,500027746,Q3805859
91893,Jacopo Ruffoni,,
91894,Domenico Rossetti,500099649,Q27824255
91896,Atelier 17,,
91899,Estienne Gamonet,,
91901,Cosmopolitan Lithographic Company,,
91904,Jacques Le Moyne de Morgues,500024805,Q2506658
91906,Vincenzio Vangelisti,,
91907,Martial Desbois,500098352,Q30019507
91908,Antonio Ugolino,,
91909,Antonio Baratta,,
91910,Stampe Ducale,,
91911,Carlo Virginio Draghi,,
91912,Domenico Mauro,500085779,Q58035973
91913,Fra Antonio Lorenzini,,
91914,Domenico Maria Bonavera,,
91915,F. M. Francia,,
91916,Ludovico Mazzolino,500024405,Q1351631
91917,Constantino Pisari,,
91918,Eredi Caccia,,
91919,Simone Durelli,,
91920,Andrea Palma,500068091,Q494632
91921,J. B. Cascione,,
91922,John Payne,500022139,
91923,Lotha,,
91924,Paul Filocamo,,
91925,Antonio Filocamo,,
91926,Clemente Ruta,,
91927,Giuseppe Pini,,
91928,William Rogers,,
91929,Nicolo Palma,,
91930,Antonio Bora,,
91931,Alessandro Mochetti,,
91932,T. Paccagnini,,
91933,Franz Rust,,
91934,A. Matteucci,,
91935,A. Costa,,
91936,Leone Palavicini,,
91937,Alovisio Rosaccio,,
91938,Anne Allen,,
91944,Francesco Bounamici,,
91945,Giacomo Monti,,
91946,Luigi Giuglaris,,
91947,G. Boetto,,
91948,Carlo Castellamonte,,
91949,Isidoro Bianchi,,
91950,Eredi di Gio. Domenico Tarino,,
91951,Lorenzo Nomio,,
91952,Girolomo Graziani,,
91953,Benedetto Ferrari,,
91954,Giovanni Giacomo Monti,,
91955,Baldasare Bianchi,,
91956,Francesco Valvasense,,
91957,Fabrizio Carino,,
91958,Paolo Amato,500046247,Q776669
91959,Giovanni Battista Mansella,,
91960,"Giuseppe la Barbera, e Tomaso Rummulo, & Orlando",,
91961,Giovanni Battista Zacarini,,
91962,Pierre Charles Canot,500002801,Q15433971
91963,"Alfonso IV, Duke of Modena",,
91965,Elisabetta Farnese,,
91966,Andrea Galluzzi,,
91967,Giovanni Ludovico Quadri,,
91968,Augustino & Antonio Epiro,,
91969,Mauritius Lotici,,
91970,Joseph Patrini,,
91971,Giovanni Fabbri,500056658,Q61475663
91972,Antonio Pio,,
91973,Luigi Balugani,,
91974,Giovanni Antonio Urbani,500353983,
91976,Domenico Maria Fratta,500004137,Q5290109
91977,G. Foschi,,
91978,Pietro Locatelli,,
91982,Johann Moritz Gottfried Jentzsch,500104108,Q21415707
91985,Andrea Salvadori,,
91986,Antonio Busca,500021313,Q2415029
91987,Stephanus Montaltus,,
91988,Carlo Buzzi,,
91989,Giacomo Cotta,,
91990,Girolomo Quadrio,,
91991,G. B. del Sole,,
91992,Giovanni Ambrogio Pessina,,
91993,Luigi de Guzman Ponce de Leon,,
91994,Gerolamo Stampa,,
91995,Marc' Antonio Pandolfo Malatesta,,
91996,Bianchi,,
91997,Prospero Vedrotti,,
91998,Michele Augusta,,
91999,Giacomo Carboni,,
92000,Cristofaro Cattelli,,
92001,Prospero Manzini,,
92002,Orazio Talami,,
92003,Francesco Torri,,
92005,Carlo Giuseppe Cortella,,
92006,Georges Trasnière,,
92007,Antonio de Peine,,
92008,Giovanni Battista Recchi,,
92010,Pope Innocent XI,,
92011,"Roger Palmer, 1st Earl of Castlemaine",,
92012,Alessandro della Via,500119805,Q4716450
92013,L. Lamberti,,
92014,Gasparo Vecchia,,
92015,Giovanni Carboncini,,
92016,Giovanni Batista Costanzi,,
92017,Niccolo Michetti,500019631,Q1383123
92018,Baldassare Gabbuggiani,500056677,
92019,Carlo Grandi,,
9202,D. Phyfe & Son,,
92020,Gasparo Massi,,
92021,Paolo Pilaja,,
92023,Giacomo Orti,,
92024,Girolamo Odam,,
92025,Francesco Tasso,,
92026,M. Mareschi,,
92027,J. Chamerata,,
92028,Monogrammist G.Z.,,
92029,Giuseppe Benedotti,,
92030,Francesco Grassi,,
92031,Dorotea Sophia di Neoburgo,,
92032,Andrea Donati,,
92033,Mariano Scandelara,,
92035,Carlo Ceccarini,,
92036,Samuel B. Wetherald,,
92038,Lorenzo Sabatini,500001193,Q886785
92039,Antonio Campi,500031485,Q601175
92040,Favre Petitpierre et Cie,,
92042,Ludwig Michaelek,,
92043,Carlos Baroni,,
92044,Vittorio Bigheri,,
92045,Angelo Bigheri,,
92046,Guiseppe Ruggieri,,
92047,Fabio Berardi,500042364,Q5427794
92048,Carlo Nolli,500057136,Q22947158
92049,Guiseppe Daniotto,,
92050,Stephano Tofanelli,500124310,Q3498000
92051,Joseph Piermarini,,
92052,Domenico Cagnoni,500044359,Q53499121
92053,Antonio Salamanca,,
92054,Jacob(us) Bos,500031660,Q21637207
92055,Lucille Sinclair Douglass,,Q87513938
92060,Marco Pagliarini,,
92061,Thomas Snowden,,
92062,Sergius Venturi,,
92063,Theodorus Crueger,,
92064,Domenico Garzoli,,
92065,Dionisio Garoboldi,,
92066,Giovanni Paolo Bianchi,,
92067,Lorenzo Ruggi,,
92068,P. Palaggi,,
92069,D. Corsini,,
92070,M. Brazioli,,
92071,Domenico Ferri,,
92072,Francesco Cocchi,,
92073,Giuseppe Badiali,,
92074,L. Cini,,
92075,R. Fantuzzi,,
92076,G. Savini,,
92077,Filippo Antolini di Faenza,500099661,
92078,R. Liverani,,
92079,Conte Antonio Grati,,
92080,L. Martinelli,,
92081,Gaetano Tibaldi di Bologna,,
92086,J. Gauchard,,
92087,Henry Linton,500032872,Q18511869
92088,Louis Paul Pierre Dumont,,
92089,Pierre Verdeil,500478260,
92090,Emile Deschamps,,
92091,Tazzini,,
92092,Mme. Veuve Olympe Brux,,
92093,Felix-Henri Giacomotti,,
92095,Robert van Audenaerde,500124812,Q4072372
92096,Jacopo Rossi,,
92097,Ottavialo Castelli,,
92098,Angelo Cecchini,,
92099,P. de Tortolero,,
92100,Luisa Morales,,
92101,Lucas Valdes,,
92102,Bernardo Simon,,
92103,Valdes Leal,,
92104,Hipòlito Ricarte,,
92105,Francisco Díaz de León,,Q1306614
92106,Francisco Tramullas,,
92107,Emmanuel Tramullas,,
92108,Francis Boix,,
92109,Ignatius Valles,,
92110,Juan de Villanueva,,
92111,Josef Ximeno,,
92112,Dorothy Bowman,,
92115,Tiberio Titi,500006658,Q2917046
92116,D. Francisco Ximinez,,
92117,Josef Braulio Amat,,
92118,Juan Sempere y Guarinas,,
92119,Francisco Marti,,
92120,J. Giraldo,,
92121,José Joaquín Fabregat,,
92122,Emanuel Tolsa,,
92123,Antonio Montfort,,
92124,Libreria Religiosa,,
92127,Munder-Thomsen,,
92128,W. A. Davis,,
92129,Samuel Maverick,,
92130,Edmund Jones,,
92131,August Hoen & Co.,,
92132,Johannes-Franciscus Vander Elst,,
92133,G. Herreyns,,
92134,L. Suetens,,
92135,J. Campenhoudt,,
92136,de la Rue,,
92137,M. A. Vrient,,
92138,H. d' Outreman,,
92139,Restif de La Bretonne,,
92140,F. de Widt,,
92141,Joannes de Ram,,
92146,Jean Leonard,,
92147,Jan Baptist Berterham,,
92148,J. Harvewyn,,
92149,Martin Tyroff,500062287,Q30304554
92150,Johann Joseph Dietzler,,
92154,Geoffrey de Marnef,,
92155,Guy Marchant,,
92156,Judy Chicago,500045890,Q441440
92159,Styria Studio,,
92160,Irwin Hollander,,
92163,Gilles Rousselet,500027369,Q4400395
92165,Charles Hutin,500028915,Q2958054
92167,Hippolyte-Louis Guerin,,
92168,V. Blarenbergh,,
92173,Joseph Fowell Walton,,
92176,"Lemercier, Benard et Cie",,
92177,E. Thunot et Cie,,
92179,Marie-Alexandre Adophe,,
92180,Benard et Frey,,
92183,"Anonymous, 20th century",,
92185,Andrew Jackson,,
92187,Experiments in Art and Technology,,
92189,Shorewood Atelier,,
92190,Orlando Condeso,,
92192,Aeropress,,
92194,Crochard,,
92197,Olympe Neveu,,
92199,Perdoux,,
92200,de Saulx,,
92201,Anne Athenas,,
92202,Emilie Athenas,,
92203,Wexelberg,,
92204,Jouanne,,
92205,Etienne Devilliers,,
92206,Lorieux,,
92207,F. Gambel,,
92208,F. E. Demonchy,,
92209,Baugean,,
92210,Lameau,,
92211,Niquet,,
92212,Schroeder,,
92213,D. La Porte,,
92215,Felipe Cardano,,
92216,J. Wilcox,,
92217,Gossard,,
92218,Thomas Wright,,
92220,Nicolas Henri Jardin,,
92221,Isidoro Velasquez,500128414,Q3821024
92222,Vicenzo Feoli,500048427,Q23829587
92223,Fillipo Ferrari,,
92224,Giovanni Petrini,,
92225,Angelo Bertini,,
92226,Albert Meyeringh,500009308,Q2831394
92227,Fernanda Gosetti,,
92228,Peter Kubleka,,
92229,Gianni Emilio Simonetti,,
92231,"M. & N. Hanhart, London",,
92233,Luigi Calamatta,500012321,Q1244195
92235,Pigalle,,
92236,A. Focosi,,
92237,Emperor Ferdinand I,,
92239,Bagantz,,
92240,Empress Marie Alexandowna,,
92244,"John Winston Spencer, 7th Duke of Marlborough",,
92246,E. A. Freeman,,
92247,"John Crichton Stuart, Marquess of Bute",,
92248,D. Andruzsky,,
92249,Alek. Melnikov,,
92250,Dmitriev,,
92252,Chiron Press,,
92255,John Hutcheson,,
92256,Abrams Original Editions,,
92258,John Berggruen Gallery,,
92259,Luigi Bassano,,
9226,David Drake,500334373,Q5230190
92260,Emperor Sulieman the Magnificent,,
92262,"John Alexander Thynne, 4th Marquess of Bath",,
92263,"Shand, Mason & Company",,
92264,Samuel & Richard Bentley,,
92265,Robert Earl Grosvenor,,
92266,"Anonymous, Netherlandish, 15th century",,
92268,John Ingram,500049451,Q18671868
92271,Giovanni Ottaviani,500121663,Q40101580
92272,Riviere & Son(s),,
92273,Gaetano Savorelli,500119906,Q55713713
92275,Kathan Brown,,
92276,Tamarind Institute,,
92277,Newman & Co.,,
92279,Duncan Anderson,,
92280,John West,,
92281,T. H. Flounders,,
92283,François Dorbay II,500016748,Q1270258
92284,Gilles Jodelet de la Boissière,500056115,
92285,F. Bellizard & Co.,,
92286,Ziegler und Söhne,,
92300,Dowdeswell and Dowdeswell,,
92302,Cincinnati Museum Association,,
92303,Westleys & Co.,,
92304,Salvador Echeverría,,
92308,John Jay Smith,,
92310,Guinot,,
92312,Giovanni Battista Nolli,500012518,Q2525097
92313,Robert Wilkinson,,
92314,Whittle & Laurie,,
92316,"Anonymous, Chinese, 18th century",,
92318,Louis Bosse,500044343,Q53498743
92321,Francesco di Pellegrino,,
92323,John Miller,,
92324,Pear Tree Press,,
92325,Taylor,,
92326,Thomas Payne,,
92327,John Adey Repton,,
92328,Charles Oliver Murray,,
92329,Charles Murray,,
92336,Le Roy,,
92341,Charles-Emmanuel Serret,500067882,Q52154953
92344,Giovanni Antonio Pecci,,
92346,Christian Friedrich,500048898,Q75889
92348,Jane Elizabeth Gordon,,
92349,Edgar Chahine,500010769,Q785327
92351,Nicolò Nelli,500015869,
92352,Cristofano Bertelli,500168147,Q5186473
92353,Antoni Sanguineti,,
92354,Société Générale d'Impression,,
92359,Schmitz,,
92360,Laurent Dumesnil,,
92361,Cotte,,
92363,Alexandre-Louis-Joseph-De Laborde,,
92367,House of Art (Reinthal and Newman),,
92368,C. A. Crane,,
92369,H. Laporte & Dangu,,
92370,Emmanuel Herman Joseph Wallet,,
92371,J. Mortraux,,
92372,Bertcher,,
92373,François Spierre,500022187,Q37595525
92374,Giovanni Raffelli,,
92377,Mary Henrietta Uppleby Hogarth,,
92378,Thomas Ashby,,
92379,John Barnett,,
92380,Thomas Bradley,,
92381,James Carter,500042211,Q16066243
92382,George Gladwin,,
92383,Samuel Hollyer,,
92384,Thomas Owen,,
92385,Samuel Porter,,
92386,Edward John Roberts,,
92387,Richard Roffe,,
92388,J. Tombleson,,
92389,Henry Winkles,,
92392,M. C. Escher,500007222,Q1470
92396,Gillis Hendricx,,
92397,Paul Simon Christiansen,500000296,Q4993024
92400,Argus Books,,
92402,Rocco Pozzi,500056686,Q7353744
92403,Carlo Nozzi,,
92404,Nicola d'Orazi,,
92405,Léopold Crilanovich,,
92408,Jeanne Deny,500042050,Q60438837
92409,Domenico Falcini,,
92410,Giuseppe Magni,,
92415,Day & Haghe,,
92416,Prince Eugene of Savoy,,
92417,Antonio Terreni,,
92418,Cosimo Zocchi,,
92419,Antonio Capretti,,
92420,Gaetano Vascellini,500011641,Q30250582
92421,Aniello Lamberti,,
92422,Carl Emmanuel II,,
92423,Marie Jeanne Baptiste de Savoy,,
92424,Laurent du Sour,,
92425,Regensus,,
92426,Balthasar Sigmund Setletzky,,
92427,John Dempsey,,
92428,Thomas Phillips,,
92429,Johann Jacob Kraus,,
92430,Johann Jacob Ebersbach,,
92431,Edouard Gurk,,
92432,Josef Gerstmayer,,
92433,H. J. Ostertag,,
92434,Auguste Mathieu,,
92435,Charles Villemin,500054798,Q50636030
92437,Charles-Claude Bachelier,,
92438,Luca Pulci,,
92439,Saint Egidio,,
92440,Teodoro Viero,500048180,Q6141801
92441,Mrs. Leigh Hunt,,
92442,Samuel Freeman,500040650,Q7411419
92444,Alfred Jensen,500031242,Q1147721
92445,Kimber Smith,500013889,Q21809611
92446,Kiki O.K.,,
92448,"Elizabeth Upton, Baroness Templetown",500115871,Q5363659
92449,Brian Van Velde,500020102,Q569021
92453,K. R. H. Sonderborg,500017466,Q1718197
92454,Oyvind Fahlström,500022121,Q307693
92455,Mel Ramos,500012930,Q930286
92456,Enrico Baj,500030098,Q765758
92457,Bernardus Mourik,,
92458,Charlotte How,,
92460,Johannes Collin,,
92461,Baron Scotford,,
92462,G. A. Hasselaer,,
92463,Frans de Bakker,,
92464,Caspar Jacobsz Philips,,
92465,Gerard Sibelius,,
92467,Abraham Pietersz Hulk,,
92468,P. Vlaming,,
92470,L. Myers,,
92471,John Bruce,500020275,
92472,"Arthur Wellesley, 1st Duke of Wellington",,Q131691
92474,William Wellings,500030626,
92476,Charles Robert Cockerell,500015949,Q567735
92477,W. Kinnard,,
92478,W. Jenkins,,
92480,W. Railton,,
92481,John Haberkorn,,
92482,John Nichols,,
92483,W. Revdey,,
92484,J. Hardine,,
92485,Thomas Midland,,
92486,Thomas Baxter,500032891,Q7787478
92487,Stephen Sholinsky,,
92488,John William Edy,,
92491,Ferdinand-Victor Perrot,500027586,Q3068638
92492,Pohl & Stembach,,
92496,Lorenzo Filippo de Rossi,,
92497,Bartolomeo Grassi,,
92499,Claude Goyrand,500070911,Q53501654
92500,Pietro Paolo Ubaldino,,
92502,Girolamo Mirola,,
92504,Ludovicus Teseo Taurinensis,,
92508,John Webber,500001459,Q323505
92511,Robert Breer,500060118,Q526954
92514,Rock & Company,,
92515,Kershaw & Company,,
92516,John Roby,,
92517,W. Davison,,
92518,W. Everitt,,
92519,H. Cave,,
92520,J. Graham,,
92521,Walter Thompson Bewick,,
92522,Coe,,
92524,J. Eames,,
92525,George Holmes,500022739,Q25253609
92526,John Charles Varrall,,
92527,Charles Askey,,
92528,William Ensom,500091020,Q8008622
92529,Howlett and Brimmer,,
92531,"Thomas Sherlock, Bishop of London",,
92532,John Le Keux,500017674,Q16857813
92533,John Cousen,,
92534,Herbert Railton,500005418,Q5735329
92535,Henry Thompson,,
92536,Goltzius School,,
9254,Alexander Tondeur,,Q2643155
92540,Illustrated Post Card Company,,
92545,J. Swann,,
92546,Dr. James Currie,,
92547,Sir John Carr,,
92548,William Howison,,
92549,William Forrest,500022025,Q52063726
92551,H. T. Ryan,,
92552,Lucy (Louisa) Johnstone,,
92553,Edmonds & Remnants,,
92554,"Sir Watkin Williams-Wynn, 5th Baronet",,
92555,Niccolò Malèrmi,,
92556,Ramace,,
92557,Dobbs & Co.,,
92558,J. Wertheimer & Co.,,
92559,I. Whitelaw,,
92560,Leightons & Taylor,,
92563,Joseph Mead,,
92564,Sears,,
92565,J. Diggens,,
92566,J. R. Hamble,,
92567,"Prince William Frederick, Duke of Gloucester and Edinburgh",,
92569,Harraden & Son,,
92570,William Lock the Younger,500016925,Q18534987
92571,Robert Cribb,,
92572,"Prince Adolphus, Duke of Cambridge",,
92574,William Dyce,500026892,Q2095630
92575,L. Harrison,,
92576,R. & A. Taylor,,
92578,Forbes Company,,
92583,Truman Ward Ingersoll,,
92584,Thomas Boys,,
92592,Keith Sonnier,500004781,Q327520
92594,Robert Whitman,500110594,Q7351025
92595,"Mezzanine Gallery, Metropolitan Museum of Art",,
92598,Brody's Gallery,,
92599,"Campbell Photo and Printing Service, Inc.",,
92602,Spring Street Workshop,,
92604,The Right Worshipful George Markham D.D.,,
92605,Thomas Sutherland,500032953,Q18508689
92606,François Huet Villiers,500019877,Q18526887
92607,"George Capel-Coningsby, 5th Earl of Essex",,
92608,W. Wilson,,
92609,"Joseph Hiller, Sr.",,
92610,Crossley & Clarke,,
92611,Edwin Hooper Denby,,
92612,James Robert Thompson,500022886,
92613,William Byrne,500003121,Q8006246
92615,"George Spencer-Churchill, 5th Duke of Marlborough [Marquess of Blandford]",,
92617,Mela Koehler,500109558,Q1918909
92618,"A. Alexander & Sons, Ltd.",,
92619,"Curwen Prints, Ltd., London",,
92620,"Alfred Bruce, Lord Douglas",,
92621,Knight Publishers,,
92622,Master of the Story of Cadmus,,
92628,Raffaello Guidi,500044332,
92631,Robert Thew,,
92632,Thomas Ryder I,500025330,Q16846275
92633,Charles Gauthier Playter,,
92634,William Satchwell Leney,500005871,Q18531457
92635,Battista Guarini,,
92637,Matthias Oesterreich,500354384,Q23000682
92638,Chip Elwell,,
92639,"Sir George Pretyman Tomline, 5th  Baronet",,
92640,George Henry Law,,
92641,Honourable James Cornwallis,,
